roll_call_id,yea,nay,absent,nv,passed,chamber,desc,date,bill_id
829263,14,0,0,0,1,A,Do pass and be re-referred to the Committee on [Appropriations],2019-03-26,1208157
865931,18,0,0,0,1,A,Do pass as amended,2019-05-16,1208157
870455,78,0,0,2,1,A,AB 638 Gray Assembly Third Reading,2019-05-22,1208157
890841,8,0,0,1,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2019-07-09,1208157
890842,7,0,0,0,1,S,Placed on suspense file,2019-08-12,1208157
890843,7,0,0,0,1,S,Do pass as amended,2019-08-30,1208157
890844,40,0,0,0,1,S,Assembly 3rd Reading AB638 Gray By Caballero,2019-09-04,1208157
890845,79,0,0,0,1,A,AB 638 Gray Concurrence in Senate Amendments,2019-09-09,1208157
894104,8,0,0,0,1,S,Result,2019-08-12,1208157
432824,8,5,2,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2015-04-14,733963
443943,12,5,0,0,1,A,Do pass,2015-05-06,733963
453741,52,24,4,0,1,A,AB 498 LEVINE  Assembly Third Reading,2015-05-28,733963
466146,8,1,0,0,1,S,"Do pass, but re-refer to the Committee on Appropriations",2015-07-14,733963
475631,25,13,0,2,1,S,Assembly 3rd Reading AB498 Levine By Pavley,2015-09-02,733963
475857,54,25,1,0,1,A,AB 498 LEVINE  Concurrence in Senate Amendments,2015-09-04,733963
536672,5,2,0,0,1,S,"Do pass, but re-refer to the Committee on Judiciary",2016-04-20,851848
542413,4,2,0,1,1,S,Do pass as amended,2016-05-03,851848
630443,3,2,0,0,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations]",2017-04-24,966719
644479,7,0,0,0,1,S,Placed on suspense file,2017-05-15,966719
958513,8,3,0,0,1,A,Do pass and be re-referred to the Committee on [Appropriations],2020-05-13,1347373
962782,13,5,0,0,1,A,Do pass as amended,2020-06-03,1347373
963612,45,19,0,15,1,A,AB 3030 Kalra Assembly Third Reading,2020-06-08,1347373
975644,6,2,0,1,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2020-08-12,1347373
976177,7,0,0,0,1,S,Placed on suspense file,2020-08-19,1347373
842670,27,9,0,2,1,S,Senate 3rd Reading SB100 B. & F.R,2019-04-11,1147544
4477,3,1,0,1,1,S,"Do pass as amended, and re-refer to the Committee on Environmental Quality",2010-04-06,71616
4478,4,2,0,1,1,S,"Do pass as amended, and re-refer to the Committee on Appropriations",2010-04-19,71616
4479,9,0,0,2,1,S,Placed on Appropriations Suspense file,2010-05-10,71616
842713,54,13,0,13,1,A,AB 78 Ting Assembly Third Reading,2019-04-11,1131920
884885,11,5,0,2,1,S,Do pass,2019-06-19,1131920
969394,59,13,0,7,1,A,AB 78 BUDGET Concurrence in Senate Amendments By TING,2020-06-26,1131920
969790,13,5,0,0,1,S,Do pass,2020-06-24,1131920
969791,28,12,0,0,1,S,Assembly 3rd Reading AB78 BUDGET (Ting),2020-06-25,1131920
374109,6,3,0,0,1,A,Be adopted as amended,2014-06-23,652406
376350,57,20,2,0,1,A,ACR 160 GORDON  Assembly Third Reading,2014-08-04,652406
377459,23,7,0,10,1,S,Assembly 3rd Reading ACR160 Gordon By Leno,2014-08-14,652406
525556,7,2,0,0,1,S,"Do pass as amended, and re-refer to the Committee on Environmental 	Quality",2016-03-29,853129
536239,5,1,0,1,1,S,"Do pass as amended, and re-refer to the Committee on Appropriations",2016-04-20,853129
535255,11,1,3,0,1,A,Do pass as amended and be re-referred to the Committee on 	Appropriations,2016-04-19,853263
549424,14,2,4,0,1,A,Do pass as amended,2016-05-27,853263
555228,56,18,6,0,1,A,"AB 2444 GARCIA, E.  Third Reading Urgency",2016-06-23,853263
555993,6,2,0,1,1,S,"Do pass, but re-refer to the Committee on Governance and Finance",2016-06-28,853263
556437,4,1,0,2,1,S,"Do pass, but re-refer to the Committee on Appropriations",2016-06-29,853263
558852,7,0,0,0,1,S,Placed on Appropriations Suspense file,2016-08-01,853263
559737,5,2,0,0,1,S,Do pass as amended,2016-08-11,853263
1054713,10,0,0,1,1,A,Do pass and be re-referred to the Committee on [Natural Resources],2021-04-15,1388510
440187,8,0,0,1,1,S,"Do pass as amended, and re-refer to the Committee on Appropriations",2015-04-28,741156
445103,7,0,0,0,1,S,Placed on Appropriations Suspense file,2015-05-11,741156
453817,7,0,0,0,1,S,Do pass as amended,2015-05-28,741156
456707,38,0,0,2,1,S,Senate 3rd Reading SB758 Block,2015-06-03,741156
466309,12,0,3,0,1,A,Do pass and be re-referred to the Committee on Appropriations to 	Consent Calendar,2015-07-14,741156
474419,17,0,0,0,1,A,Do pass,2015-08-27,741156
475852,73,0,7,0,1,A,SB 758 Block  Senate Third Reading  By WILLIAMS,2015-09-04,741156
